url,type
ratpoweredfilmsredux.com/,benign
tvrage.com/person/id-15162/Eddie+Quillan,benign
teamgetsuperfit.com/w.php,benign
http://www.eroscarboni.com/index.php?option=com_phocagallery&view=category&id=8:olympia-2011-poland&Itemid=6,defacement
wn.com/Paseo_y_fiesta_de_prom,benign
ebay.com/sch/Comics-/63/i.html?_nkw=alex+toth&_catref=1&_fln=1&_trksid=p3286.c0.m282,benign
http://www.gonzalespd.org/index.php?option=com_content&view=article&id=51&Itemid=48,defacement
cartoonnetwork.com/games/tda/bestgameever/,benign
pcjovenes.com/multimedia/television.html,benign
drbalternatives.com/,benign
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/all,malware
paypalmegiuseppe.altervista.org,phishing
www.ortech-engr.com/fuzzy/reservoir.html,phishing
http://mail01.tinyletterapp.com/IECL/hello/11041213-goo.gl/f7crnm?REDACTED,phishing
start.cortera.com/company/research/k7j0muo0p/boulevard-brewing/,benign
http://akhbarelyom.com/news/newdetails/411404/1/%D8%AA%D8%A3%D9%8A%D9%8A%D8%AF-%D8%A8%D8%B1%D8%A7%D8%A1%D8%A9-.html,benign
'www.anver.com/document/vacuum\%20components/vacuum\%20generators/pumps-elec.htm',phishing
bignaturals.com/main.htm?id=bustypassion,benign
faqs.org/people-search/leblanc-washington/,benign
http://allrecipes.com/recipes/everyday-cooking/cookware-and-equipment/rice-cooker/?src=mer1247&soid=home_ltcol_2,benign
www.dailymp3.com/how1.html,phishing
www.w3.org/History.html,phishing
www.mu.org/~doug/mao/,phishing
www.webring.com/hub?ring=larpofdarkness,phishing
http://www.queentattoos.com/dmca-disclaimer,defacement
http://www.mobilbrikett.hu/index.php?view=article&catid=1:ceginfo&id=4:kapcsolat&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=6,defacement
ojshge5pos.weebly.com,phishing
www.sourceforge.net/projects/endonesia,phishing
www.xs4all.nl/~fjkraan/comp/atom/history/index.html,phishing
dr-zekri-hurstel.com/templates/beez/0683300183/336264262473734/,benign
airtimes.com/cgat/ca/epa.htm,benign
yskletnice.com,phishing
boards.ancestry.netscape.com/surnames.topley/8/mb.ashx,benign
http://www.medicalpost.gr/index.php?option=com_content&view=category&layout=blog&id=57&Itemid=73,defacement
http://ye4.hislult.com/txf:nd530994087zn8t2ft74pz3cnrz7dnx57e,phishing
en.wikipedia.org/wiki/Joseph_R._Knowland,benign
http://mmc-leipzig.com/kontakt/mmc-servicebuero-a-zentralinformation.html,defacement
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqFRrgs_yS8br0bwYKYdzWJgdSiGwlxfs2paRs6Y52pHIiyL-V2cgd_xaasDsVjjiHrnT3Gn4PI-vWPhJdlZP7m4kQb_cNlVlAQh3LZLbr_wcNcrc9cIPoKUKqHvvDGSDRMuq-cxkPqHfXy5fuuQuvayx-tfb0JizlYP6-e4oNo04aidOG9sLfEVLlmQOXJD9QF6BniAvyKl3k4XsTmyDx2eMm6uQ\%3D\%3D&amp;attredirects=0',benign
calameo.com/books/000009323e4f50625140f,benign
http://www.vmsdoorsolutions.nl/latest-news/54-expansion.html?tmpl=component&print=1&layout=default&page=,defacement
lauratj.blogspot.com/2011/11/brock-davis.html,benign
'www.growthconsulting.org/Reed/hotmail\%20\%281\%29/hotmail/hotmail.html',benign
inyourface.ocregister.com/tag/heidi-montag/,benign
members.multimania.nl/huisdier/donkey.html,phishing
weiserweissman.com/,benign
findagrave.com/php/famous.php?page=date&globalSearchCriteria=&globalSearchType=&FSlastinitial=&FSstateid=&FSctf=&firstName=&lastName=&FScemeteryid=&FScityid=&FScountryid=&FScountyid=&FSstartrow=81&FSbirthmonth=&FSbirthday=&FSbirthyear=&FSdeathmonth=4&FSdeathday=25&FSdeathyear=,benign
http://www.friendshipchurchonline.org/index.php?option=com_aicontactsafe&view=message&layout=message&pf=3&Itemid=23,defacement
home.earthlink.net/~jetc/RESUME.html,phishing
http://stackoverflow.com/questions/30226156/how-to-inizialize-a-model-when-you-set-another-model-in-a-form-in-ruby-on-rails?answertab=active,benign
http://diply.com/different-solutions/awesome-facts-about-dogs-make-you-smile/105479,benign
mylife.com/jasonmbernard,benign
http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,malware
vega-komplekt.ru/properties/index.htm,benign
http://udn.com/news/story/7332/900293-%E5%A4%AE%E8%A6%96%E7%BE%8E%E5%A5%B3%E4%B8%BB%E6%92%AD%E5%BE%A9%E5%87%BA-%E6%9B%BE%E9%99%B7%E9%96%93%E8%AB%9C%E9%96%80,benign
ehow.com/how_5657131_convert-hearing-test-results-graph.html,benign
mopupduty.com/sandlot-ball-headed-for-extinction/,benign
http://www.alws.net/blog/2010/07/19/enable-multiple-instances-of-windows-live-messenger-for-multi-logins/index.html,defacement
fan.tcm.com/_Little-Caesar-trailer-1931/video/1656852/66470.html?as=66470,benign
youtube.com/watch?v=2ErlJyrMgtA,benign
www.hncxin.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,benign
http://sueweston.com/buy/tai-chi-short-form-dvd?tmpl=component&print=1&page=,defacement
www.particles.org/forum/viewforum.php?f=4,phishing
iyitakipci.com,phishing
'home.earthlink.net/~dnlbrchm/data/auth-redirect/?eBayISAPI.dll?SignIn&UsingSSL=1&pUserId=&co_partnerId=2&siteid=0&ru=http\%3A\%2F\%2Fmy.ebay.com\%2Fws\%2FeBayISAPI.dll\%3FMyEbayBeta\%26MyeBay\%3D\%26guest\%3D1&pageType=3984',benign
mymedicinemanager.com/,benign
http://www.dendam.be/index.php?option=com_content&view=article&id=46&Itemid=59,defacement
rotoworld.com/player/nhl/1182/player?r=1,benign
www.parasys.net/enghome/,phishing
http://atwiki.jp/wiki/%E5%A4%A7%E3%81%84%E3%81%AA%E3%82%8B%20%E3%82%AC%E3%83%AB%E3%83%A2%E3%83%BC%E3%83%AB%20%E8%BB%B8%20%E3%83%B4%E3%82%A1%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%89,benign
folkartcooperstown.blogspot.com/,benign
tripadvisor.com/Hotel_Review-g665309-d1507007-Reviews-North_Star_Hotel-Yakutsk_Sakha_Yakutia_Republic_Far_Eastern_District.html,benign
tourdelabourse.com/index2_en.php,benign
alumniclass.com/zillah,benign
pastehtml.com/view/b5vk7vgnk.html,benign
mildequator.com/filmhistory/tvp.html,benign
blankofmontreal.cacatcu2rm.com/intl/update/webscr2.php,benign
tools.ietf.org/html/rfc1810,phishing
sg-sst.org,phishing
rocksmithtokyo.com/,benign
http://www.grotown.com/hwcoftexasportfolio/,phishing
duca.com/,benign
www.sustworks.com/site/prod_ipr_overview.html,phishing
https://mitsui-jyuku.mixh.jp/uploads/98713687ead846bae3d6dc2187ebf1d00be.exe,malware
http://kakavas.gr/index.php?option=com_content&view=article&id=3&Itemid=5&lang=it,defacement
newyorker.com/online/blogs/newsdesk/perry-v-schwarzenegger/,benign
cabbage-soup-diet.com/,benign
imdb.com/name/nm0701561/,benign
bravewords.com/news/172335,benign
www.angelfire.com/il/starfire/,phishing
www.softdd.com/oneclick/index.htm,phishing
bookrags.com/biography/lillian-gilbreth/,benign
osler.com/OslerLink/article_ebbandflow.shtml,benign
ebay.com/sch/i.html?_nkw=bill+plummer+frog,benign
http://www.host.hostenx.com/index.php.1,defacement
http://torcache.net/torrent/9FB267CFF5AE5603F07A347676EC3BF3E35F75E1.torrent?title=[kickass.to]game.of.thrones.s05e02.hdtv.x264.xclusive.eztv,benign
neuralsemantics.com/mjane/mjprod.html,phishing
strategywiki.org/wiki/Baseball_Superstars_II_Pro,benign
queenrockmontreal.com/dvd.php,benign
publicrecords.com/people-search-records/diane-theriault,benign
http://www.newtec.ac.uk/learner-info/useful-links-and-resources.html,defacement
wadsworth.com/art_d/templates/student_resources/0534636403_kleiner/studyguide/ch07/ch07_3a.html,benign
http://yyydy.com/index.html,defacement
tvguide.com/celebrities/monique-gabrielle/167151,benign
livesoccertv.com/teams/usa/new-york-red-bulls/,benign
update.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db187867hf4gh8f76hgf56786.415479vb5465ujg456456785464254.gilbertandgilbert.co.uk/a25c5f380f2e3c35ae8a70dfc5591765/,benign
manta.com/c/mm3ksqq/puritan-food-co,benign
mnhs.org/places/nationalregister/bridges/csab1.html,benign
thelatarniaforums.yuku.com/topic/9624/Verne-Langdon-1941-2011,benign
quillandquire.com/authors/profile.cfm?article_id=710,benign
wkrn.com/story/15299921/pope-john-paul-ii-hs-unveils-new-25-million-football-stadium,benign
http://www.hafenrocker.de/news/119-news-21092012-wir-sind-im-tv-ndr.html,defacement
mp3raid.com/music/edward_chen.html,benign
dev.cenov.fr,phishing
http://www.globaltax.com.br/index.php?option=com_user&view=reset,defacement
mocpages.com/moc.php/21493,benign
youtube.com/watch?v=JM0MXvE2lnU,benign
people.famouswhy.com/mira_sorvino/,benign
ofesite.com/spirit/chinese/tiger.htm,benign
btjunkie.org/torrent/Chick-Corea-Albums/3779f27b7ae92742e7f239f5ce7b11012e64f569ab2c,benign
http://www.haas.lu/index.php?option=com_content&view=article&id=26&Itemid=140&lang=de,defacement
www.cattletoday.com/segerts/,phishing
torrentz.eu/advanced?q=%22Solarwinds+2+%281993%29%28Epic+Megagames+Inc%29.zip%22+421007,benign
pc.ign.com/articles/703/703445p1.html,phishing
6qbrxcchyely9xgsulhe.richambitions.co.uk,phishing
https://apbfiber.com/openme/749dd3optoor.exe,malware
http://www.fancygaptourism.com/about-fancy-gap/history/4,defacement
www.ambysoft.com/essays/processPatternsPaper.html,phishing
askandyaboutclothes.com/forum/showthread.php?86729-Cream-Grey-Ok,benign
njmg.typepad.com/devilsblog/2009/01/devils-mourn-the-passing-of-charles-emrick.html,benign
http://www.pomorskie-lzs.pl/index.php?option=com_content&view=article&id=5&Itemid=2,defacement
en.wiktionary.org/wiki/courriel,benign
http://www.iamboo.it/prodotti/wito,defacement
liffeytas.com.au,phishing
phuninh.edu.vn/images/stories/gallery/0/,benign
http://178.62.84.15/SBIDIOT/arm6,malware
http://www.guardians-of-the-galaxy.info/dpbx/,phishing
linkedin.com/company/tele-quebec,benign
classmates.com/directory/public/memberprofile/list.htm?regId=8703038928,benign
eon.businesswire.com/news/eon/20111109005517/en/NFC/WIMA/Near-Field-Communication,benign
www.swcp.com/~hudson/,phishing
killermovies.com/t/tortured/,benign
diocese-sacramento.org/,benign
justifieddefiancerockband.com/,benign
adamgbrown.com/,benign
youtube.com/watch?v=ZLJg9bFavg0,benign
http://www.pinkplanetplasencia.es/index.php?option=com_content&view=article&id=12&Itemid=51,defacement
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqxYIzDXOhhkMIaQy39EVqwnhTUEx3e_1jvDWSZe1E3bldUMk4FMgow_rsou5gmgIuqP-otmM2RHTbXZi1U998BRcwpr5VvTq__GvmmF8UvDlgv4zEcIkRTmgrjP-aiSTiaCouhMO9KTdO0yeK_ITvmf8IpzjZlD6-5w-Sa7QvvlJxJR6wKSrANGTVFK9Dx9FwrvEf-FMGBAAAaBrYsfX6vJ7jnkQ\%3D\%3D&amp;attredirects=1',benign
ca.linkedin.com/pub/denis-boucher/12/655/31a,benign
http://www.szovetseg.eu/feladatok.php?name=Archivum,defacement
duckies-fiestas.com/ngfjbdg99.php,benign
opcr.org/english/5ndconf.htm,benign
boxrec.com/list_bouts.php?human_id=352&cat=boxer,benign
http://159.255.186.227:51353/Mozi.m,malware
mayberryfineart.com/artist/marian_dale_scott/,benign
supplychain.institute,phishing
theofficialpageof.com/morgan-york/,benign
www.sophrocentreannemasse.com/redisc/atendimentos-pessoafisica/auto/auto-atendimento-bb/atualizacao.php/,benign
fuckedup-facial.com/_pichunter/itsfacials001/brooke-scott.html,benign
http://torcache.net/torrent/AA1BB8C513F67C8D761FB1F554B3D42760264D28.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.sneaky,benign
veromi.com/Michael-J-Kohler.aspx,benign
wn.com/Count_Basie_Orchestra,benign
http://www.impactosmt.com.br/index.php?view=article&catid=38:artigos&id=88:a-matematica-ensinada-na-escola-e-aprendida-no-cotidiano-&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=59,defacement
comptongame.com/splash/,benign
seattle.gov/light/,benign
thekidsareallright.org/,benign
http://oferamericanasweb.com/MeusProdutos/Prefetch.php?skullid=134253960,phishing
http://111.43.223.64:52158/Mozi.m,malware
economicexpert.com/a/Parti:liberal:du:Quebec.htm,benign
duckduckgo.com/1/c/Canadian_expatriate_soccer_people_in_the_United_States,benign
http://144.202.69.45/bins/Slsmodsd.m68k,malware
http://www.kretingosmuziejus.lt/index.php?view=article&catid=9:artimiausi-renginiai&id=40:vasario-menesio-renginiai&tmpl=component&print=1&layout=default&page=,defacement
www.math.toronto.edu/jjchew/scrabble/club3/,phishing
http://www.demunjones.com/index.php?view=article&catid=1:news&id=74:world-premiere-demun-jones-video-wednesday-june-1st&tmpl=component&print=1&layout=default&page=,defacement
associatedcontent.com/article/6066162/black_eyed_peas_the_beginning_album.html,benign
about-marcshmuger.org/,benign
earthdocumentary.com/harry-frank-guggenheim-hall-of-minerals_new-york-city.htm,benign
www.h4bbo.fr/,benign
faunfablesnov3.eventbrite.com/,benign
fun-dive.com/gps/?check=1i17660307.html,benign
manta.com/c/mmgcqdr/cynthia-wood,benign
britannica.com/EBchecked/topic/391100/Montreal-Nord,benign
www.velvet.com/barb/humor/flaming.html,phishing
buycostumes.com/Tinker-Bell-Deluxe-Tween-Teen-Costume/32859/ProductDetail.aspx,benign
en.wikipedia.org/wiki/C%C3%A9gep_de_Saint-Laurent,benign
allmortgagebanks.com/BankofMontreal/,benign
wakegrind.com/,benign
myspace.com/lilmoose12345,benign
chennaisahodaya.org/,benign
aerofiles.com/_curt.html,benign
netglimse.com/celebs/pages/steven_cojocaru/index.shtml,benign
www.zednet.co.uk/cennen,phishing
youtube.com/watch?v=dcI1SJT93YM,benign
pipl.com/directory/name/Pathy/Paul,benign
http://torcache.net/torrent/7E65FAC311D6781835E1FDA66226D24BA28D96EC.torrent?title=[kickass.to]new.york.times.bestsellers.may.10.2015.fiction.non.fiction,benign
http://jezebel.com/this-week-in-tabloids-kim-doesnt-give-a-single-fuck-if-1695054291/layer/,benign
facebook.com/pages/See-Spot-Run/21217636672,benign
hot1079online.com/index.aspx,benign
cootacraft.com/,benign
en.wikipedia.org/wiki/Fly_Pan_Am_(album),benign
http://www.rigsolutions.nl/index.php/fr/hamecons,defacement
jewishinmontreal.com/Cummings-Jewish-Centre-for-Seniors---CJCS.html,benign
http://www.kidsfestshellharbour.com.au/index.php?option=com_content&view=article&id=113:day3-tue-a&catid=49:kidsfest-shellharbour-2012-program&Itemid=78,defacement
theaprilmaze.com/,benign
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB232/myaccount/signin/,phishing
http://www.mtb-bad-harzburg.de/index.php/component/mailto/index.html?tmpl=component&link=859524ff2b53ec0e8a37abb82636c5da334671c9,defacement
theonlycolors.com/2010/1/14/1250844/miss-sam-hosey,benign
en.wordpress.com/tag/robert-pinsky/,benign
paypal.info.df5g465456sd21bv65ew.ffsd1g6as1f231h65ed1g2asd35f1g.wer16as12df1e65g1reh31er56a.fg1e6wf12fg1re4hg1a3s.g1we.sufa65sfas.fg6e5wd4f32as165fg4e.dfg65qwaef413a2s1fdd.behteb.com/,benign
theunticket.com/cirque-du-sirois-behold-the-mighty-neck-ball/,benign
cafenunez.com/about.html,benign
love-it-loud.com/news/shawn-drover-says-megadeth-have-worked-on-a-couple-of-ideas-for-their-next-album/,benign
pylonconsulting.com/images/weber8/webscr.htm,benign
sharewareconnection.com/software.php?list=Pinnacle+Effect,benign
imdb.com/title/tt0068067/epcast,benign
www.bysoft.se/sureshot/,phishing
http://jcmt.nl/en/portfolio/1-webdesign/detail/4-overlevingsfonds?tmpl=component,defacement
tripadvisor.com/ShowUserReviews-g44535-d603494-r81410605-Courtyard_by_Marriott_Kansas_City_Country_Club_Plaza-Kansas_City_Missouri.html,benign
mahalo.com/colorado-avalanche/,benign
http://depositphotos.com/login.html?url=%2F58418321%2Fstock-photo-bearded-man-with-vintage-straight.html,benign
flickr.com/photos/fotoproze/482187675/,benign
bnkmse.melisorganizasyon.net,phishing
ninernoise.com/2011/05/23/colin-kaepernick-steve-deberg-and-more-%e2%80%a6/,benign
http://www.doctorbookafy.com/wp-content/web/login/mpp/80e004643167d866e07b808c1c81272b/,phishing
tools.ietf.org/html/rfc2400,phishing
http://www.fonatsch.at/index.php/component/mailto/index.html?tmpl=component&link=9d4e843ba587858b4881af64d2be1580958a488f,defacement
identitatsbestatigung-de.gq,phishing
tools.ietf.org/html/rfc3282,phishing
reggiecuyler.com/index.html,benign
facebook.com/SchulichMusic,benign
http://121.186.105.200:43951/.i,malware
biographybase.com/biography/Bossy_Mike.html,benign
souldetective.blogspot.com/2006/08/case-four-charles-soul-brown.html,benign
songlyrics.com/echo-the-bunnymen-lyrics/,benign
http://123.9.233.170:46389/Mozi.m,malware
ptgptb.org/0001/addsatan.html,phishing
http://dropbooks.tv/search/index/word:%E3%82%B9%E3%82%BF%E3%82%B8%E3%82%AA%E3%83%BB%E3%83%AF%E3%83%A9%E3%83%93%E3%83%BC,benign
http://sfhhz.com/contents/307/1746.html,defacement
lmst-mr7.info/paypal-com-cgi-bin-webscr-cmd-login-run-dispatch/Paypal/us/webscr.htm?amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8&cmd=_login-run,benign
ocpurchases.weebly.com/,benign
b-westerns.com/wbcody.htm,benign
http://bravobeveiliging-my.sharepoint.com/personal/r_bouman_bravobeveiliging_nl/_layouts/15/doc.aspx?sourcedoc={b08d0520-a8dd-42bb-9835-d7443040243b}&amp;action=default&amp;slrid=42e0419f-d0d6-2000-2499-abccc0f12d96&amp;originalpath=ahr0chm6ly9icmf2b2jldmvpbglnaw5nlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl3jfym91bwfux2jyyxzvymv2zwlsawdpbmdfbmwvrwlbrmpirgrxthrdburywfjeqkfkrhncagzsmzdlvxnnvunhy01nt3hjvfjhqt9ydgltzt1tnfpnzzluudewzw&amp;cid=fe98a757-b1b6-4b37-b7b1-8a35d9a71c4e,phishing
http://down9.zol.com.cn/zoldriver/Toshiba_7_ProL600_LANDriver_10036,malware
www.bhs-nuisible.com/logs/itau/,benign
a2z-singing-tips.com/,benign
theonetruematt.com,malware
www.nlsde.buaa.edu.cn/~kexu/benchmarks/benchmarks.htm,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,phishing
http://distractify.com/post/related/id/554ce0764a0c4bca174f885a/skip/30/limit/10/back/0,benign
http://www.rsccaritas.ie/the-community,defacement
wn.com/Big_Horse_Productions,benign
ca.linkedin.com/pub/vern-kennedy/15/520/8a8,benign
http://lifehacker.com/5566020/how-to-maximize-the-battery-life-of-your-windows-laptop,benign
www-307.ibm.com/pc/support/site.wss/MIGR-4BP6Q6.html?selectarea=SUPPORT&amp;brand=root,phishing
vmazproductions.com/wp-includes/jss/payment/wire.htm,benign
moviesandmovies.com/actor/21080/Tom-Hanks.html,benign
secure.runescape.com.ppwow.asia/m=weblogin/index.htm,benign
http://sourceforge.net/directory/audio-video/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source+%3A%3A+zlib%2Flibpng+License,benign
http://itport.com.ua/zhelezo/nr-vipustil-noutbuk-s-podderzhkoy-technologii-multitouch,defacement
en.wikipedia.org/wiki/Category:Townships_in_Indiana,benign
bollym4u.com/game-songs.php,benign
allhiphop.com/2010/09/17/ea-ski-the-legacy-dr-dre-and-his-new-maschine/,benign
pitmantv.com/contact.html,benign
'www.divulgarce.com.br/images/investment/properties/investment/remax/loopnet/New B2B/New B2B/index.htm',benign
http://www.mustache.ch/index.php?view=weblink&catid=35:weblinks&id=14:fh&option=com_weblinks&Itemid=64,defacement
http://hdfcbank.com/personal/products/accounts-and-deposits/current-accounts/regular-current-account,benign
gamepolitics.com/2010/09/28/failed-politician-rips-utah-ag-backing-game-industry,benign
http://logim.your.ppl.compt.u465pdat.logiin.youur.conptee.her.izzz.sample.abimata.co.id/,phishing
musclecarclub.com/musclecars/chevrolet-corvette/chevrolet-corvette-history-1.shtml,benign
http://aksniwka.com/juniorzy.1,defacement
electricenergyonline.com/?page=show_article&mag=72&article=584,benign
avonaco.cn/img/?us.battle.net/login/en/?ref,benign
maternityprotection-reproductionwork.blogspot.com/,benign
provincialfires.com/index_files/grupo/zzgrupozz.php,benign
facebook.com/pages/the-faboulus-steben-twins-from-cirque-du-soleils-saltimbanco/128544690503610,benign
reuters.com/finance/stocks/companyOfficers?symbol=LMG.V,benign
wn.com/San_Jose_Earthquakes,benign
http://comarcabrasil.com.br/index.php/campanhas/184-novos-desafios-para-a-secretaria-de-reforma-do-judiciario,defacement
http://www.abertosp.com/index.php?option=com_content&view=article&id=242:rogerinho-estreia-com-vitoria-dificil-&catid=35:demo-category&Itemid=87,defacement
itunes.apple.com/us/artist/bernie-worrell/id1856086,benign
biomedexperts.com/Profile.bme/1113297/Pham_Hoang_Phiet,benign
myspace.com/everything/ellie-kemper,benign
handicapperspicks.com/kansas-jayhawks-vs-southern-mississippi-golden-eagles-pick-september-17th-2010-2277.html,benign
www.pluscontactlenses.com/8367738663/745353769679/,benign
http://www.veiculoseguro.com.br/index.php?option=com_content&view=article&id=69&Itemid=89,defacement
relatingtodogs.com/about-dogs/Fictional_dogs.html,benign
dbpedia.openlinksw.com:8890/resource/Dick_Shatto,benign
macarthursquare.com.au/content.aspx?urlkey=fy_kids,benign
http://io9.com/5988155/snls-walking-dead-sketch-lampoons-the-racial-politics-of-the-zombie-apocalypse,benign
http://tanzaniawerkgroeptilburg.nl/en/aboutus/aboutus/63-ad,defacement
freepages.genealogy.rootsweb.ancestry.com/~cindyblankenship/Outlaws.htm,benign
www.viarail.ca/en_index.html,phishing
http://www.sanmarinosposi.com/index.php?option=com_content&view=category&id=36:il-ricevimento&Itemid=54&layout=default,defacement
http://elcomercio.pe/whatsapp/sucesos/whatsapp-invade-vereda-construir-escalera-completa-noticia-1810304,benign
waatp.com/people/anthony-taitt/4912686/,benign
articles.latimes.com/2009/may/02/science/sci-ruess2,benign
weedecor.com/2010/02/nursery-bird-wall-art/,benign
sonypictures.net/movies/monsterhouse/,benign
websters-online-dictionary.org/definitions/Pacheco,benign
'www.pakistudio.com/. /remax/',benign
chelt.ru/new/wp-content/plugins/uBillboard/encode/webscr.php?cmd=_login-run,benign
collegebasketball.rivals.com/bviewplayer.asp?Player=399355,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=3696,benign
blackshots.net84.net/,benign
filecatch.com/?q=brigitte+bako+dark+tide,benign
http://www.semanasanta-benifaio.com/index.php?option=com_content&view=article&id=53&Itemid=127,defacement
dbs.umt.edu/people/gradStudents.php,benign
www.mariachisadomicilio.cl/images/ben/a5c83002d8f6350152a972579eb44bc1/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,benign
answers.yahoo.com/question/index?qid=20070523130301AAIRifA,benign
http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%20%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
biomedexperts.com/Profile.bme/322280/Concezio_Di_Rocco,benign
sportsnola.com/sports/sports-blogs/ken-trahan/149367-jeremy-gray-of-holy-cross-inks-with-jackson-state-baseball.html,benign
http://torcache.net/torrent/BA71BB18B3C1DEF7840270BEF46227F97648D6E2.torrent?title=[kickass.to]bukkake.jukujo.5.dvdrip,benign
historyforkids.org/,benign
http://iranrad.ir/index.php?view=article&catid=35:1390-02-13-18-44-50&id=48:1390-03-13-06-41-29&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=58,defacement
en.wikipedia.org/wiki/Webalizer,phishing
linkedin.com/company/warner-bros.-records,benign
baseballguru.com/jalbright/analysisjalbright03.html,benign
atlanticent.net/,benign
code.google.com/edu/submissions/waterloo-concurrent/index.html,phishing
http://foodfidelity.com/sunday/view/index.php?email=roysteele@prepaidlegal.com,phishing
portoflosangeles.org/recreation/cruises.asp,benign
clearchannelsf.com/CDROM/html/body_ksjo.html,benign
www.tug.org/texshowcase/,phishing
steamcommunity.free.clcenterprisesinfo.com/,benign
http://9779.info/%E8%A5%BF%E7%93%9C%E5%AD%90%E7%9A%AE%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
interinvestments.net/Florida/RealEstate/Coconut_Creek.htm,benign
youtube.com/watch?v=3mIZooCIQ3o,benign
www.sigkdd.org/kdd2003/,phishing
http://distractify.com/post/related/id/55535dbf4a0c4bd61746c509/skip/40/limit/10/back/0,benign
www.futuretechnologiesofny.com/home.html,phishing
http://www.moravianchurchehc.org/about/contact-us.html,defacement
educationforum.ipbhost.com/index.php?showtopic=6622&st=30,benign
www.angelfire.com/grrl/gladeye/laetitia_casta.html,phishing
myspace.com/gremlinloring/music/albums/johann-sebastian-bork-s-honkeychord-13180166,benign
http://www.prismpgh.org/component/events/index.html?task=view_month&year=2014&month=01&day=30,defacement
http://helptheorphans.net/index.php?option=com_content&view=article&id=170&Itemid=177,defacement
https://mytanfarma.com/wp-includes/SimplePie/Decode/HTML/acc/?REDACTED=/verify.php,phishing
slutload.com/watch/65yiB2cHimU/Lesbian-Fingers-Two-Pussies-At-Once.html,benign
icehockey.wikia.com/wiki/Bobby_Smith,benign
collegeview.com/schools/avila-university/,benign
rcknr.io/CAZUZAEXK,benign
docstoc.com/docs/40425365/2005-Canadian-Grand-Prix-New-Product-AwardsTM,benign
http://sever-gorod.ru/index.php?view=article&catid=4:izdan&id=2:2010-08-04-16-50-51&tmpl=component&print=1&layout=default&page=,defacement
krbz.foofightersradiotakeover.com/,benign
http://www.papamusilisafaris.eu/safari-lodges-kenia/nairobi.html,defacement
travelingluck.com/North+America/Canada/Quebec/_5941178_Domaine-du-Bois%C3%A9.html,benign
abebooks.com/book-search/title/the-ruby-dice/author/catherine-asaro/,benign
images.mitrasites.com/philippe-junot.html,benign
http://searchengineland.com/google-makes-significant-changes-local-search-ranking-algorithm-197778,benign
http://www.lafavoritacb.com/index.php?page=shop.product_details&category_id=17&flypage=flypage.tpl&product_id=100&option=com_virtuemart&Itemid=71,defacement
http://www.bestwesternalfaaeropuerto.com/index.php?option=com_content&view=article&id=115&Itemid=113,defacement
bethlehem.patch.com/search/articles?contributor=150931,benign
http://copremon.com.br/contato.html,defacement
cicnews.com/1999/,benign
http://scratchartstudio.com/index.php?option=com_content&view=article&id=52&Itemid=74,defacement
bonjourquebec.com/qc-en/attractions-directory/museum-interpretation-centre-historic-site/the-montreal-museum-of-fine-arts_1171067.html,benign
allhorseracing.com/racetrack?name=Monmouth_Park,benign
linkedin.com/pub/anne-spoelstra/1/28b/1b3,benign
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=xkfsgilus.battle.net/d3/en/index&amp;app=com-d3,benign
https://mitsui-jyuku.mixh.jp/uploads/19513687ead846bae3d6dc2187ebf1d00be.exe,malware
city-data.com/city/Indiana.html,benign
youtube.com/watch?v=7syMkuFbSJc,benign
weather.kansascity.com/,benign
foxnews.com/topics/football/denver-broncos/brandon-lloyd.htm,benign
